topic	tweet_id	text	claim
LESA	166	Omg... #Kingdomchurch in south london is selling an oil to inhale which apparently cures #coronavirus ...	1
LESA	167	@19mohit @ShashiTharoor @INCIndia @RahulGandhi Is lockdown a solution? It's a tactic to delay spreading not a cure.	1
LESA	168	"@JuliansRum Unbelievable. Even paint-by-numbers level stupid people can see this drug prevents and helps cure #COVID19 If only the MSM would report the truth. Great find, Julian!
#MAGA #Qanon #THESTORM #WeAreQ #WWG1WGA #WINNING #Qarmy"	1
LESA	169	@AwardsDarwin Should this be a cure for #Covid_19 #coronavirus Coca-Cola is useful for allot cleaning. #uneverknow	1
LESA	170	"There is no virus. 
And if there was I'm immune to them all anyway.
#Covid19Fake #COVID19 #StealingOurFreedom"	1
LESA	171	"RT @floofybeadel: Would you make a tiktok?

Bea: Unless it's a cure to the pandemic, it's not gonna happen."""	0
LESA	172	"COVID-19: May the cure not be deadlier than the disease.
#savetheeconomy"	0
LESA	173	Probably you can find a cure of #COVID19 but finding a cure for Sanghi brain and the worms of Islamophobia is impossible. https://t.co/EVuZDtzbUs	1
LESA	174	"US Launches ‘Full-Scale Investigation’ Into #Wuhan Lab https://t.co/cMX7XnvwmK

#bioweapon #biowarfare #economicsabotage #war #corona #coronavirus #covid19 #chinesecommunists #china #communism #ww3"	1
LESA	175	"This drug against HIV works also against #coronavirus in exactly the same way. It does not cure but it lowers the replication of the virus.
https://t.co/SYapXfUdpq"	1
LESA	176	trump to hannity on who saying coronavirus death rate is 34 i think the 34 number is really a false number now this is just my hunch but based on a lot of conversations personally id say the number is way under 1 astoundingly irresponsible link	1
LESA	177	If you ever ate pizza from GW animal park you are immune to the corona virus 😂	1
LESA	178	In China, the Chinese Center for Disease Control and Prevention is developing a vaccine against the novel coronavirus.[29][58]	1
LESA	179	#COVID19 “DHOOP with NEEM +GUGAL+CAMPHOR+ Eucalyptus oil. Release the smoke discharged from this mixture burning in surrounding area &amp; in  house etc. This will clean the air from bacteria and viruses. This is Indian Traditional way of curing viruses. It cures as per reports	1
LESA	180	Gilead Drug May Cure Covid-19 But Won't Save The Markets | Common Stock Warrants #CoronaVirusUpdates #covid19 https://t.co/g0vtNh8Etb	1
LESA	181	"There is a Virology Institute in #Wuhan studying deadly viruses including #coronavirus types. Scientists expressed concerns about it when it opened
An expert think they ran a bio weapon programme for the government
#ChinesePneumonia
https://t.co/t9CQFhIFIU
https://t.co/J8YAmpn5ku https://t.co/HWttOhzREc"	1
LESA	182	I hope he didn’t try the disinfectant cure suggested by his good buddy #Covid_19 #KimJongUn	1
LESA	183	Biden on Coronavirus: 'We Have to Take Care of the Cure -- That Will Make the Problem Worse No Matter What' https://t.co/3FyxNNCsBs	1
LESA	184	@petegaines @YinkaDoubleDare the only way the Villages are saved is if syphilis cures covid. Which honestly would explain Trump.	1
LESA	185	@TheWrap It should have been deleted, because the tweet should have read ALL EXPERTS.  Who do you know with a valid medical license and a clue in their brain would advise anyone to inject/ingest themselves with lethal disinfectant believing it can cure #Covid19	1
LESA	186	RT @Gasheriii1: Kenyans are immune to the virus by default	1
LESA	187	exols have donated 12480000 won to help those that has been affected by corona 19 following the footsteps of exo 1248 the year exos debut date exo	1
LESA	188	I guessed Chuck Schumer. Q post pointed to the idea that Hugh Hefner (Playboy) was secretly CIA (Clown), working with Heidi Fleiss (Hollywood Madam), to blackmail members of Congress in order to control them. Soros (Evil) is at the root. Child trafficking & sacrifice involved — Trump Triumph in Tiffany Blue (@1HawkMama) December 20, 2017	1
LESA	189	RT @katttparis: If your parents ever let you crawl in the playground tubes at McDonald’s as a kid you’re immune to coronavirus	0
LESA	190	"CoVid19 May Silently Suffocate You:
 The new coronavirus can trigger an atypical pneumonia that creeps up on you before it kills you. An early warning device costs less than $100. #covid19 #coronavirus #hypoxia #oximeter #pneumonia https://t.co/YkZnRLuW3i"	1
LESA	191	@realDonaldTrump The part that you seem to not get on  why it's full bore block everything from China including people is because this is a BioWare Warfare tool so until there's a vaccine any nutcase if they can get a hold of it ,we are talkin smearing railings in Subway's elevators etc https://t.co/kkAK5G4L3q	1
LESA	192	#INVESTIGATE the WHO for using #Coronavirus as an excuse to coverup a contaminated blood supply &amp; vaccines. #NIHwhistleblower .@DrJudyAMikovitssays they’re contaminated with XMRV: “WHO says no evidence that recovery prevents second infection #Coronavirus” https://t.co/rCFUiXX3P2 https://t.co/1jDZhImopA	1
LESA	193	RT @yungernyy: If you wanna cure the coronavirus just drink a Dos Equis	1
LESA	194	"#Corona #COVID19 
@ENU200curescov1 helps to curb #Covid_19 spread
#ENU200 targets the 2 major #Coronavius proteins https://t.co/aExQtnXAyl"	1
LESA	195	if u swam in burr oak when u were a child ur immune to coronavirus	1
LESA	196	Earlier today, a news outlet accurately reported that a subcontractor for one of our vendors was using prison workers to make phone calls on behalf of my campaign. After learning this, we immediately ended our relationship with that company.  Full statement below: pic.twitter.com/0KJ8y8Iqxj — Mike Bloomberg (@MikeBloomberg) December 24, 2019	1
LESA	197	"Tomorrow we will learn that #GoingToTheBeach may cure #Coronavirus

It’s the combination of #SaltWater spray and sunlight

#RepublicanLogic aka #Bull5h1t"	1
LESA	198	amp i are demanding that the trump administration prioritize the health and safety of american workers and their families over corporate interests coronavirus	1
LESA	199	@rhondagessner Do the essential oils cure covid	0
LESA	200	"The #Lockdown #ShutDown experiment is an abject failure - the ""experts"" demanded a #Covid19 cure that's plainly worse than the disease. #ReopenAmericaNow #BacktoWork #MAGA https://t.co/F6HBapi8R5"	1
LESA	201	Test for anti quarantine defenders: sign a waiver letting go of your right to a ventilator in case you and those in your household develop #Covid_19. Oh... wait... do don't want it? Why, after all just a flu #lockdown	1
LESA	202	@MichelleHughes_ #VapingSavesLives Remember this when the Wuhan virus reaches you. Rats that breathe PG vapor are immune to the flu. Not news. National Institute of Health has known it since 1942. China is using PG fog machine on streets of Wuhan right now. #Selfdefence  https://t.co/6bDQbK6qmo	1
LESA	203	RT @BrandyZadrozny: FDA warns Alex Jones to stop promoting false coronavirus claims and cures https://t.co/DT66ZQ8S94	1
LESA	204	"Yall they have a drug that stops #COVID19 from replicating and it's not lysol injections lol #remdesivir  🙌

https://t.co/qkwS9bk2i6"	1
LESA	205	@CDCgov Bathing in Baking Soda creates an alkaline base vs. an acidic base which prevents viruses and even cancer from growing. Be careful when you get out of tub...slippery when wet.🏆👑💙🌹😘	1
LESA	206	we doing all this shit for corona virus and niggaz cant send flint michigan a good plumber	0
LESA	207	#vaccine#China has Announced that it will conduct #COVIDー19 Vaccine trials in Pakistan and if trials are successful then Pakistan would be one of the first country to get #CoronaVirus Vaccine. Why using Pakistan as a testing ground when China has some cases of Corona Virus	1
LESA	208	"#NOCONSENT !
 This #VirusCorona #Covid_19  is MANMADE! #nanotechnology #biowarfare #toxic NANOBots! 
#WakeUp THIS is NOT #nature this is a #chemical  #weapon 
Released intentionally or escaped by #Accident ? 
#China KNOWS!
either way &gt; STAY SAFE!
WATCH:
https://t.co/Zmr1R4DDhX https://t.co/rDu5nwVNku"	1
LESA	209	"Humans are to blame alright. The very communist Chinese regime scientists created and released the #coronavirus. It's a bio weapon! Chinese doctors had even been silenced to keep it from being exposed, then lied about it. @CNN will never admit this.

https://t.co/VMJR5tgjzC"	1
LESA	210	@KimballFinigan @MaryDudasik1 @steph93065 this 2005 petridish study will reveal how incorrect you are to pile doubt on hopeful cure, skepticism is different than sharing poop. #bcpoli #cdnpoli vs Pundits for #pandemic? #hydroxychloroquine typically used to treat Malaria another virus. Not such a stretch to use #covid19 https://t.co/dqrcivKwU1	1
LESA	211	Amnesty says Qatar refused to prepare hospital for workers infected with #coronavirus working on projects like @FIFAWorldCup. Amnesty confirmed many cases inside “labour camps” where workers in Qatar live. I warned about this days ago. #coronavirus @FIFAcom has blood on its hands	1
LESA	212	"Lockdowns can't end until coronavirus vaccine found, study says based on the Chinese experience 

#coronavirus #news

https://t.co/ccOK0wgc1L"	1
LESA	213	Re: Corona virus: “Hoping trump can calm people down is like hoping cocaine can fight insomnia.” https://t.co/XGYQop9y97	1
LESA	214	"Whistle blower said that evil #CCP intended to spread their new bio weapon #COVID19 in #HK to eliminate #HKprotests last Sep. They even ran the #coronavirus drill at Wuhan airport in September to validate the bioweapon and drugs. 
https://t.co/XRsp15Lnyl https://t.co/Rm6hRPPtwf"	1
LESA	215	My boss realized that Africans are kinda immune to Corona virus so he called me to go back to work https://t.co/AfBGP4y4xA	1
LESA	216	Is #CoronaVirus #Covid_19 a Natural Virus from Chinese Wet Markets where people eat LIVE Bats, Cats &amp; Dogs or a Manufactured BioWeapon ?	1
LESA	217	"False information about #coronavirus, misleading myths about cures &amp; incorrect health advice can have devastating consequences.
https://t.co/kXKbX7MnAK"	1
LESA	218	To my dear students: Due to confirmed case of COVID-19 virus in Rizal, there will be no more research defense however you need to pass the manuscript on March 20. Stay at home and work individually. P.S. your life is more precious than your grades as a teacher I will do my part.	0
LESA	219	@Sam2323_43433 @MissILmom Once people have survived #coronavirus , they should be able to go back to work. They are now immune. @realDonaldTrump	1
LESA	220	RT @LuvAminaKausar: That is the very reason why education is really imperative to cure the dumb witted brain https://t.co/q99AzyPfLA	1
LESA	221	@altNOAA Ok so isn’t it like hiv/aids in it kills immune system and u don’t die from covid but from side effects it causes like pneumonia?	1
LESA	222	RT @biancacuales: letsgo QC kids we are #immune #virusproof 🤡 coronavirus whO?¿ #studiesfirst 😽👊🏽 acads &gt; health	1
LESA	223	"Shut up Nancy, you evil evil person 
There will be a cure at some point for the  #coronavirus 

Unfortunately I fear there’s no cure for stupidity, hate, and jealously https://t.co/9Z3zrHBBjv"	1
LESA	224	Do people know coronavirus is just a flu or	0
LESA	225	@Jilderness @HenryMakow I just read about the bioweapons lab being built in wuhan and then saw this on netty. Crazy 😜	1
LESA	226	Today i've lost a friend of mine. He was 56 yo and died after battling for the whole month against COVID. For everyone thinking the mortality rate is low or that is just a flu: he was healty, he played football till 47. So, shut the fuck up and stay at home #COVID19	1
LESA	227	China Approves Two More Clinical Trials of Potential #Coronavirus #Vaccines https://t.co/bvxObaa6kn via @democracynow	1
LESA	228	@realDonaldTrump Uh no actually The virus will never go away Scientists will develop a vaccine for it that should be ready by next June which will allow nearly everyone to be immune to #CoronaVirus This really isn't hard to understand even for a very stable stable genius	1
LESA	229	We do support the Poppy Appeal in all of our pubs. Please ignore spoof sites. – Wetherspoon Official pic.twitter.com/pvmApxvCIN — J D Wetherspoon (@jdwtweet) October 26, 2017	1
LESA	230	I heard that if you eat ass you’re immune to the corona virus	1
LESA	231	"@KarlMar05384385 @Femi_Sorry Let's do this step by step.

1. Trump said disinfectant kills coronavirus.
2. He asked for injections of disinfectant to be investigated. 
3. So... Trump thinks that injections of disinfectant might be a cure for coronavirus...

Which is precisely what the OP said."	1
LESA	232	zika ebola lyme disease german measles spanish flu reston virus west nile virus hong kong flu arewere all fine tho	0
LESA	233	"@teach4thefutur1 @SenRonJohnson @realDonaldTrump It is only a preventive measure to improve immunity. It is not a cure and should not be given to regular patients with symptoms - just for critical ones.
This is mostly for the front line medical staff interacting with patients needing better immunity. #CoronavirusOutbreak"	0
